name= 20150911_001.sig,,,,,name= 20150911_002.sig,,,,,name= 20150911_003.sig,,,,,
instrument= HI: 9122002 (HR-1024i),,,,,instrument= HI: 9122002 (HR-1024i),,,,,instrument= HI: 9122002 (HR-1024i),,,,,
integration= 10.0  4.0  4.0  150.0  40.0  4.0,,,,,integration= 10.0  4.0  4.0  150.0  40.0  4.0,,,,,integration= 10.0  4.0  4.0  100.0  40.0  4.0,,,,,
scan method= Time-based  Time-based,,,,,scan method= Time-based  Time-based,,,,,scan method= Time-based  Time-based,,,,,
scan coadds= 500  740  740  33  116  740,,,,,scan coadds= 500  740  740  33  116  740,,,,,scan coadds= 500  740  740  50  116  740,,,,,
scan time= 5  5,,,,,scan time= 5  5,,,,,scan time= 5  5,,,,,
scan settings= AI  AI,,,,,scan settings= AI  AI,,,,,scan settings= AI  AI,,,,,
external data set1= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,external data set1= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,external data set1= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,
external data set2= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,external data set2= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,external data set2= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,
external data dark= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,external data dark= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,external data dark= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,
external data mask= 0,,,,,external data mask= 0,,,,,external data mask= 0,,,,,
optic= FIBER1(2)  FIBER1(2),,,,,optic= FIBER1(2)  FIBER1(2),,,,,optic= FIBER1(2)  FIBER1(2),,,,,
temp= 29.1  -4.7  -10.3  29.3  -4.7  -10.3,,,,,temp= 29.1  -4.7  -10.3  29.3  -4.7  -10.3,,,,,temp= 29.1  -4.7  -10.3  29.3  -4.7  -10.3,,,,,
battery= 7.46  7.46,,,,,battery= 7.46  7.44,,,,,battery= 7.46  7.46,,,,,
error= 6  3,,,,,error= 6  3,,,,,error= 6  2,,,,,
units= Radiance  Radiance,,,,,units= Radiance  Radiance,,,,,units= Radiance  Radiance,,,,,
time= 9/11/2015 10:31:56 AM  9/11/2015 10:33:11 AM,,,,,time= 9/11/2015 10:31:56 AM  9/11/2015 10:33:53 AM,,,,,time= 9/11/2015 10:31:56 AM  9/11/2015 10:34:13 AM,,,,,
longitude=                                   ,,,,,longitude=                                   ,,,,,longitude=                                   ,,,,,
latitude=                                   ,,,,,latitude=                                   ,,,,,latitude=                                   ,,,,,
gpstime=                                   ,,,,,gpstime=                                   ,,,,,gpstime=                                   ,,,,,
comm= ,,,,,comm= ,,,,,comm= ,,,,,
memory slot= 48  50,,,,,memory slot= 48  51,,,,,memory slot= 48  52,,,,,
factors= 1.015  1.042  1.000 [Overlap: Remove @ 990 1900  Matching Type: None],,,,,factors= 1.015  1.035  1.000 [Overlap: Remove @ 990 1900  Matching Type: None],,,,,factors= 1.015  1.038  1.000 [Overlap: Remove @ 990 1900  Matching Type: None],,,,,
,,,,,,,,,,,,,,,AVERAGE OF INPUT FILES: 20150911_001.sig:20150911_002.sig:20150911_003.sig
Wavlen,Refer,Target,Reflect,,Wavlen,Refer,Target,Reflect,,Wavlen,Refer,Target,Reflect,,Wavlen,Avg Refer,Avg Target,Avg Reflect,,
2118.6,409575.95,23569.85,5.75,,2118.6,409575.95,27983.45,6.83,,2118.6,409575.95,24489.35,5.98,,2118.6,409575.95,25347.55,6.19,,
2121.1,409003.00,23506.63,5.75,,2121.1,409003.00,27925.63,6.83,,2121.1,409003.00,24427.25,5.97,,2121.1,409003.00,25286.50,6.18,,
2123.7,408512.00,23445.25,5.74,,2123.7,408512.00,27956.31,6.84,,2123.7,408512.00,24427.25,5.98,,2123.7,408512.00,25276.27,6.19,,
2126.3,407452.38,23387.95,5.74,,2126.3,407452.38,27949.21,6.86,,2126.3,407452.38,24367.55,5.98,,2126.3,407452.38,25234.90,6.19,,
2128.8,405361.80,23261.96,5.74,,2128.8,405361.80,27835.09,6.87,,2128.8,405361.80,24268.05,5.99,,2128.8,405361.80,25121.70,6.20,,
2131.4,404988.33,23239.04,5.74,,2131.4,404988.33,27728.05,6.85,,2131.4,404988.33,24216.24,5.98,,2131.4,404988.33,25061.11,6.19,,
2133.9,405383.13,23244.38,5.73,,2133.9,405383.13,27776.88,6.85,,2133.9,405383.13,24224.38,5.98,,2133.9,405383.13,25081.88,6.19,,
2136.5,404935.84,23192.59,5.73,,2136.5,404935.84,27788.21,6.86,,2136.5,404935.84,24172.99,5.97,,2136.5,404935.84,25051.26,6.19,,
2139.0,403663.38,23138.38,5.73,,2139.0,403663.38,27680.13,6.86,,2139.0,403663.38,24089.69,5.97,,2139.0,403663.38,24969.40,6.19,,
2141.5,402750.19,23016.94,5.71,,2141.5,402750.19,27608.00,6.85,,2141.5,402750.19,24064.56,5.98,,2141.5,402750.19,24896.50,6.18,,
2144.1,401714.63,22971.00,5.72,,2144.1,401714.63,27571.38,6.86,,2144.1,401714.63,23959.00,5.96,,2144.1,401714.63,24833.79,6.18,,
2146.6,400410.08,22869.11,5.71,,2146.6,400410.08,27467.63,6.86,,2146.6,400410.08,23887.58,5.97,,2146.6,400410.08,24741.44,6.18,,
2149.1,398698.04,22727.24,5.70,,2149.1,398698.04,27322.03,6.85,,2149.1,398698.04,23714.04,5.95,,2149.1,398698.04,24587.77,6.17,,
2151.6,398888.43,22679.28,5.69,,2151.6,398888.43,27333.03,6.85,,2151.6,398888.43,23703.10,5.94,,2151.6,398888.43,24571.80,6.16,,
2154.2,400139.20,22723.80,5.68,,2154.2,400139.20,27387.50,6.84,,2154.2,400139.20,23725.40,5.93,,2154.2,400139.20,24612.23,6.15,,
2156.7,400489.51,22733.98,5.68,,2156.7,400489.51,27362.64,6.83,,2156.7,400489.51,23741.58,5.93,,2156.7,400489.51,24612.73,6.15,,
2159.2,399139.58,22576.13,5.66,,2159.2,399139.58,27249.23,6.83,,2159.2,399139.58,23618.10,5.92,,2159.2,399139.58,24481.15,6.13,,
2161.7,397768.05,22429.58,5.64,,2161.7,397768.05,27124.88,6.82,,2161.7,397768.05,23476.50,5.90,,2161.7,397768.05,24343.65,6.12,,
2164.2,396305.78,22303.75,5.63,,2164.2,396305.78,26987.54,6.81,,2164.2,396305.78,23323.35,5.89,,2164.2,396305.78,24204.88,6.11,,
2166.7,394102.50,22185.00,5.63,,2166.7,394102.50,26806.88,6.80,,2166.7,394102.50,23141.25,5.87,,2166.7,394102.50,24044.38,6.10,,
2169.2,391659.45,21976.50,5.61,,2169.2,391659.45,26594.75,6.79,,2169.2,391659.45,22963.85,5.86,,2169.2,391659.45,23845.03,6.09,,
2171.8,389779.28,21796.24,5.59,,2171.8,389779.28,26455.46,6.79,,2171.8,389779.28,22785.53,5.85,,2171.8,389779.28,23679.08,6.07,,
2174.2,387912.41,21623.55,5.57,,2174.2,387912.41,26325.71,6.79,,2174.2,387912.41,22615.16,5.83,,2174.2,387912.41,23521.47,6.06,,
2176.7,386118.85,21490.25,5.57,,2176.7,386118.85,26205.28,6.79,,2176.7,386118.85,22484.58,5.82,,2176.7,386118.85,23393.37,6.06,,
2179.2,384672.81,21372.50,5.56,,2179.2,384672.81,26136.25,6.79,,2179.2,384672.81,22370.31,5.82,,2179.2,384672.81,23293.02,6.06,,
2181.7,382496.60,21221.10,5.55,,2181.7,382496.60,25904.60,6.77,,2181.7,382496.60,22254.70,5.82,,2181.7,382496.60,23126.80,6.05,,
2184.2,380168.34,21035.70,5.53,,2184.2,380168.34,25710.30,6.76,,2184.2,380168.34,22106.96,5.82,,2184.2,380168.34,22950.99,6.04,,
2186.7,377935.15,20913.15,5.53,,2186.7,377935.15,25538.80,6.76,,2186.7,377935.15,21955.55,5.81,,2186.7,377935.15,22802.50,6.03,,
2189.2,375860.53,20748.63,5.52,,2189.2,375860.53,25388.48,6.75,,2189.2,375860.53,21794.23,5.80,,2189.2,375860.53,22643.78,6.02,,
2191.6,374128.20,20620.46,5.51,,2191.6,374128.20,25257.60,6.75,,2191.6,374128.20,21672.86,5.79,,2191.6,374128.20,22516.97,6.02,,
2194.1,372373.95,20519.85,5.51,,2194.1,372373.95,25160.85,6.76,,2194.1,372373.95,21514.35,5.78,,2194.1,372373.95,22398.35,6.02,,
2196.6,370845.34,20448.45,5.51,,2196.6,370845.34,25059.38,6.76,,2196.6,370845.34,21417.41,5.78,,2196.6,370845.34,22308.41,6.02,,
2199.1,370311.00,20407.65,5.51,,2199.1,370311.00,24968.96,6.74,,2199.1,370311.00,21353.70,5.77,,2199.1,370311.00,22243.44,6.01,,
2201.5,368825.60,20255.40,5.49,,2201.5,368825.60,24893.00,6.75,,2201.5,368825.60,21312.50,5.78,,2201.5,368825.60,22153.63,6.01,,
2204.0,366800.63,20107.13,5.48,,2204.0,366800.63,24705.00,6.74,,2204.0,366800.63,21170.81,5.77,,2204.0,366800.63,21994.31,6.00,,
2206.4,365514.40,19998.80,5.47,,2206.4,365514.40,24600.60,6.73,,2206.4,365514.40,21071.40,5.76,,2206.4,365514.40,21890.27,5.99,,
2208.9,364433.06,19949.31,5.47,,2208.9,364433.06,24526.13,6.73,,2208.9,364433.06,20962.50,5.75,,2208.9,364433.06,21812.65,5.99,,
2211.4,363216.94,19895.06,5.48,,2211.4,363216.94,24402.26,6.72,,2211.4,363216.94,20881.01,5.75,,2211.4,363216.94,21726.11,5.98,,
2213.8,362469.33,19802.03,5.46,,2213.8,362469.33,24379.91,6.73,,2213.8,362469.33,20795.68,5.74,,2213.8,362469.33,21659.21,5.98,,
2216.2,362228.40,19717.50,5.44,,2216.2,362228.40,24378.00,6.73,,2216.2,362228.40,20757.15,5.73,,2216.2,362228.40,21617.55,5.97,,
2218.7,362210.20,19742.35,5.45,,2218.7,362210.20,24331.90,6.72,,2218.7,362210.20,20762.25,5.73,,2218.7,362210.20,21612.17,5.97,,
2221.1,361700.76,19677.35,5.44,,2221.1,361700.76,24263.80,6.71,,2221.1,361700.76,20676.01,5.72,,2221.1,361700.76,21539.05,5.95,,
2223.6,360379.24,19582.20,5.43,,2223.6,360379.24,24143.96,6.70,,2223.6,360379.24,20583.56,5.71,,2223.6,360379.24,21436.57,5.95,,
2226.0,358997.23,19501.45,5.43,,2226.0,358997.23,23950.45,6.67,,2226.0,358997.23,20465.40,5.70,,2226.0,358997.23,21305.77,5.93,,
2228.4,357823.50,19407.25,5.42,,2228.4,357823.50,23765.50,6.64,,2228.4,357823.50,20375.75,5.69,,2228.4,357823.50,21182.83,5.92,,
2230.9,356849.78,19313.55,5.41,,2230.9,356849.78,23634.68,6.62,,2230.9,356849.78,20328.08,5.70,,2230.9,356849.78,21092.10,5.91,,
2233.3,355612.08,19246.85,5.41,,2233.3,355612.08,23528.14,6.62,,2233.3,355612.08,20269.81,5.70,,2233.3,355612.08,21014.93,5.91,,
2235.7,354715.00,19176.88,5.41,,2235.7,354715.00,23485.00,6.62,,2235.7,354715.00,20206.25,5.70,,2235.7,354715.00,20956.04,5.91,,
2238.1,353932.80,19123.20,5.40,,2238.1,353932.80,23347.20,6.60,,2238.1,353932.80,20121.60,5.69,,2238.1,353932.80,20864.00,5.89,,
2240.6,352924.80,19050.80,5.40,,2240.6,352924.80,23241.20,6.59,,2240.6,352924.80,19982.00,5.66,,2240.6,352924.80,20758.00,5.88,,
2243.0,350810.31,18918.35,5.39,,2243.0,350810.31,22983.45,6.55,,2243.0,350810.31,19856.45,5.66,,2243.0,350810.31,20586.08,5.87,,
2245.4,348533.63,18810.00,5.40,,2245.4,348533.63,22767.94,6.53,,2245.4,348533.63,19672.13,5.64,,2245.4,348533.63,20416.69,5.86,,
2247.8,346449.60,18659.20,5.39,,2247.8,346449.60,22579.20,6.52,,2247.8,346449.60,19560.80,5.65,,2247.8,346449.60,20266.40,5.85,,
2250.2,344521.03,18586.73,5.39,,2250.2,344521.03,22390.34,6.50,,2250.2,344521.03,19410.19,5.63,,2250.2,344521.03,20129.09,5.84,,
2252.6,343110.63,18522.08,5.40,,2252.6,343110.63,22257.95,6.49,,2252.6,343110.63,19347.90,5.64,,2252.6,343110.63,20042.64,5.84,,
2255.0,341999.38,18464.01,5.40,,2255.0,341999.38,22141.00,6.47,,2255.0,341999.38,19254.76,5.63,,2255.0,341999.38,19953.26,5.83,,
2257.4,341015.25,18364.50,5.39,,2257.4,341015.25,22021.50,6.46,,2257.4,341015.25,19159.50,5.62,,2257.4,341015.25,19848.50,5.82,,
2259.8,340161.00,18285.65,5.38,,2259.8,340161.00,21918.83,6.44,,2259.8,340161.00,19084.15,5.61,,2259.8,340161.00,19762.88,5.81,,
2262.2,338662.80,18182.70,5.37,,2262.2,338662.80,21787.20,6.43,,2262.2,338662.80,18983.70,5.61,,2262.2,338662.80,19651.20,5.80,,
2264.5,337367.08,18061.03,5.35,,2264.5,337367.08,21681.28,6.43,,2264.5,337367.08,18905.75,5.60,,2264.5,337367.08,19549.35,5.79,,
2266.9,335544.33,17984.95,5.36,,2266.9,335544.33,21493.23,6.41,,2266.9,335544.33,18791.45,5.60,,2266.9,335544.33,19423.21,5.79,,
2269.3,333752.95,17838.45,5.34,,2269.3,333752.95,21357.60,6.40,,2269.3,333752.95,18687.90,5.60,,2269.3,333752.95,19294.65,5.78,,
2271.7,332231.25,17753.13,5.34,,2271.7,332231.25,21206.25,6.38,,2271.7,332231.25,18525.00,5.58,,2271.7,332231.25,19161.46,5.77,,
2274.1,330337.96,17660.99,5.35,,2274.1,330337.96,21046.35,6.37,,2274.1,330337.96,18395.16,5.57,,2274.1,330337.96,19034.17,5.76,,
2276.4,328531.06,17622.51,5.36,,2276.4,328531.06,20934.40,6.37,,2276.4,328531.06,18276.71,5.56,,2276.4,328531.06,18944.54,5.77,,
2278.8,326816.60,17496.33,5.35,,2278.8,326816.60,20815.30,6.37,,2278.8,326816.60,18192.90,5.57,,2278.8,326816.60,18834.84,5.76,,
2281.2,325957.50,17407.50,5.34,,2281.2,325957.50,20707.50,6.35,,2281.2,325957.50,18067.50,5.54,,2281.2,325957.50,18727.50,5.75,,
2283.5,326090.25,17357.63,5.32,,2283.5,326090.25,20687.63,6.34,,2283.5,326090.25,18023.63,5.53,,2283.5,326090.25,18689.63,5.73,,
2285.9,325938.25,17362.13,5.33,,2285.9,325938.25,20675.19,6.34,,2285.9,325938.25,18033.13,5.53,,2285.9,325938.25,18690.15,5.73,,
2288.2,325416.16,17349.34,5.33,,2288.2,325416.16,20641.91,6.34,,2288.2,325416.16,17982.53,5.53,,2288.2,325416.16,18657.93,5.73,,
2290.6,324942.63,17333.11,5.33,,2290.6,324942.63,20654.94,6.36,,2290.6,324942.63,17929.34,5.52,,2290.6,324942.63,18639.13,5.74,,
2292.9,325150.93,17356.35,5.34,,2292.9,325150.93,20637.65,6.35,,2292.9,325150.93,17917.63,5.51,,2292.9,325150.93,18637.21,5.73,,
2295.3,324936.33,17290.35,5.32,,2295.3,324936.33,20608.70,6.34,,2295.3,324936.33,17988.95,5.54,,2295.3,324936.33,18629.33,5.73,,
2297.6,324355.50,17287.20,5.33,,2297.6,324355.50,20462.40,6.31,,2297.6,324355.50,17948.70,5.53,,2297.6,324355.50,18566.10,5.72,,
2300.0,323058.60,17192.48,5.32,,2300.0,323058.60,20302.23,6.28,,2300.0,323058.60,17858.85,5.53,,2300.0,323058.60,18451.19,5.71,,
2302.3,321117.38,17022.88,5.30,,2302.3,321117.38,20142.25,6.27,,2302.3,321117.38,17646.75,5.50,,2302.3,321117.38,18270.63,5.69,,
2304.6,319112.59,16821.30,5.27,,2304.6,319112.59,19952.93,6.25,,2304.6,319112.59,17447.63,5.47,,2304.6,319112.59,18073.95,5.66,,
2307.0,316899.25,16716.75,5.28,,2307.0,316899.25,19727.56,6.23,,2307.0,316899.25,17256.00,5.45,,2307.0,316899.25,17900.10,5.65,,
2309.3,314536.25,16628.06,5.29,,2309.3,314536.25,19557.13,6.22,,2309.3,314536.25,17078.69,5.43,,2309.3,314536.25,17754.63,5.64,,
2311.6,311734.98,16456.94,5.28,,2311.6,311734.98,19342.54,6.20,,2311.6,311734.98,16997.99,5.45,,2311.6,311734.98,17599.16,5.65,,
2313.9,309042.18,16308.18,5.28,,2313.9,309042.18,19199.38,6.21,,2313.9,309042.18,16805.10,5.44,,2313.9,309042.18,17437.55,5.64,,
2316.3,306683.34,16203.34,5.28,,2316.3,306683.34,19198.91,6.26,,2316.3,306683.34,16793.38,5.48,,2316.3,306683.34,17398.54,5.67,,
2318.6,304455.63,16105.63,5.29,,2318.6,304455.63,19162.50,6.29,,2318.6,304455.63,16744.38,5.50,,2318.6,304455.63,17337.50,5.69,,
2320.9,302655.85,16047.50,5.30,,2320.9,302655.85,19119.45,6.32,,2320.9,302655.85,16735.25,5.53,,2320.9,302655.85,17300.73,5.72,,
2323.2,301558.19,16027.06,5.31,,2323.2,301558.19,19029.25,6.31,,2323.2,301558.19,16719.88,5.54,,2323.2,301558.19,17258.73,5.72,,
2325.5,300459.84,16005.24,5.33,,2325.5,300459.84,19084.96,6.35,,2325.5,300459.84,16705.18,5.56,,2325.5,300459.84,17265.13,5.75,,
2327.8,299367.60,16014.00,5.35,,2327.8,299367.60,19028.40,6.36,,2327.8,299367.60,16720.50,5.59,,2327.8,299367.60,17254.30,5.76,,
2330.1,298573.20,16008.53,5.36,,2330.1,298573.20,18992.36,6.36,,2330.1,298573.20,16671.60,5.58,,2330.1,298573.20,17224.16,5.77,,
2332.4,297690.40,15946.00,5.36,,2332.4,297690.40,18944.80,6.36,,2332.4,297690.40,16660.00,5.60,,2332.4,297690.40,17183.60,5.77,,
2334.7,296633.50,15846.63,5.34,,2334.7,296633.50,18910.63,6.38,,2334.7,296633.50,16612.63,5.60,,2334.7,296633.50,17123.30,5.77,,
2337.0,295823.06,15853.69,5.36,,2337.0,295823.06,18937.69,6.40,,2337.0,295823.06,16480.13,5.57,,2337.0,295823.06,17090.50,5.78,,
2339.3,294980.65,15799.06,5.36,,2339.3,294980.65,18861.65,6.39,,2339.3,294980.65,16431.03,5.57,,2339.3,294980.65,17030.58,5.77,,
2341.6,294263.20,15736.00,5.35,,2341.6,294263.20,18834.03,6.40,,2341.6,294263.20,16326.10,5.55,,2341.6,294263.20,16965.38,5.77,,
2343.9,292910.89,15735.09,5.37,,2343.9,292910.89,18762.98,6.41,,2343.9,292910.89,16330.74,5.58,,2343.9,292910.89,16942.94,5.78,,
2346.1,290966.90,15568.80,5.35,,2346.1,290966.90,18612.70,6.40,,2346.1,290966.90,16217.50,5.57,,2346.1,290966.90,16799.67,5.77,,
2348.4,288888.60,15465.45,5.35,,2348.4,288888.60,18518.50,6.41,,2348.4,288888.60,16166.15,5.60,,2348.4,288888.60,16716.70,5.79,,
2350.7,287733.60,15422.40,5.36,,2350.7,287733.60,18446.40,6.41,,2350.7,287733.60,16077.60,5.59,,2350.7,287733.60,16648.80,5.79,,
2353.0,287087.63,15415.13,5.37,,2353.0,287087.63,18416.75,6.42,,2353.0,287087.63,15974.75,5.56,,2353.0,287087.63,16602.21,5.78,,
2355.2,286128.75,15375.00,5.37,,2355.2,286128.75,18450.00,6.45,,2355.2,286128.75,15938.75,5.57,,2355.2,286128.75,16587.92,5.80,,
2357.5,285193.91,15336.34,5.38,,2357.5,285193.91,18382.95,6.45,,2357.5,285193.91,15955.99,5.59,,2357.5,285193.91,16558.43,5.81,,
2359.8,284598.60,15283.61,5.37,,2359.8,284598.60,18361.20,6.45,,2359.8,284598.60,15909.56,5.59,,2359.8,284598.60,16518.12,5.80,,
2362.0,284241.66,15277.26,5.37,,2362.0,284241.66,18290.43,6.43,,2362.0,284241.66,15858.75,5.58,,2362.0,284241.66,16475.48,5.80,,
2364.3,284370.15,15297.38,5.38,,2364.3,284370.15,18142.15,6.38,,2364.3,284370.15,15834.13,5.57,,2364.3,284370.15,16424.55,5.78,,
2366.5,284076.45,15214.50,5.36,,2366.5,284076.45,18040.05,6.35,,2366.5,284076.45,15812.21,5.57,,2366.5,284076.45,16355.59,5.76,,
2368.8,283487.05,15111.25,5.33,,2368.8,283487.05,18133.50,6.40,,2368.8,283487.05,15770.65,5.56,,2368.8,283487.05,16338.47,5.76,,
2371.0,282731.25,15079.00,5.33,,2371.0,282731.25,18183.50,6.43,,2371.0,282731.25,15744.25,5.57,,2371.0,282731.25,16335.58,5.78,,
2373.3,282008.33,15089.63,5.35,,2373.3,282008.33,18107.55,6.42,,2373.3,282008.33,15760.28,5.59,,2373.3,282008.33,16319.15,5.79,,
2375.5,280810.61,14919.30,5.31,,2375.5,280810.61,18084.00,6.44,,2375.5,280810.61,15710.48,5.59,,2375.5,280810.61,16237.93,5.78,,
2377.7,279108.79,14792.14,5.30,,2377.7,279108.79,17990.44,6.45,,2377.7,279108.79,15591.71,5.59,,2377.7,279108.79,16124.76,5.78,,
2380.0,277657.25,14719.88,5.30,,2380.0,277657.25,17779.30,6.40,,2380.0,277657.25,15412.58,5.55,,2380.0,277657.25,15970.59,5.75,,
2382.2,276353.44,14738.85,5.33,,2382.2,276353.44,17721.71,6.41,,2382.2,276353.44,15323.73,5.54,,2382.2,276353.44,15928.10,5.76,,
2384.4,274931.25,14722.13,5.35,,2384.4,274931.25,17619.25,6.41,,2384.4,274931.25,15254.25,5.55,,2384.4,274931.25,15865.21,5.77,,
2386.7,273309.06,14623.44,5.35,,2386.7,273309.06,17548.13,6.42,,2386.7,273309.06,15160.63,5.55,,2386.7,273309.06,15777.40,5.77,,
2388.9,272237.14,14529.00,5.34,,2388.9,272237.14,17434.80,6.40,,2388.9,272237.14,15134.38,5.56,,2388.9,272237.14,15699.39,5.77,,
2391.1,271166.23,14446.63,5.33,,2391.1,271166.23,17397.43,6.42,,2391.1,271166.23,15061.38,5.55,,2391.1,271166.23,15635.15,5.77,,
2393.3,269983.71,14399.96,5.33,,2393.3,269983.71,17267.49,6.40,,2393.3,269983.71,15023.34,5.56,,2393.3,269983.71,15563.60,5.76,,
2395.5,268543.69,14326.54,5.33,,2395.5,268543.69,17229.71,6.42,,2395.5,268543.69,14957.66,5.57,,2395.5,268543.69,15504.64,5.77,,
2397.7,266950.69,14288.40,5.35,,2397.7,266950.69,17158.84,6.43,,2397.7,266950.69,14926.28,5.59,,2397.7,266950.69,15457.84,5.79,,
2399.9,265727.21,14165.25,5.33,,2399.9,265727.21,17127.08,6.45,,2399.9,265727.21,14873.51,5.60,,2399.9,265727.21,15388.61,5.79,,
2402.1,265081.05,14075.10,5.31,,2402.1,265081.05,17072.58,6.44,,2402.1,265081.05,14857.05,5.60,,2402.1,265081.05,15334.91,5.78,,
2404.4,264283.91,14076.64,5.33,,2404.4,264283.91,17050.58,6.45,,2404.4,264283.91,14803.60,5.60,,2404.4,264283.91,15310.27,5.79,,
2406.6,263434.60,14091.00,5.35,,2406.6,263434.60,16909.20,6.42,,2406.6,263434.60,14762.00,5.60,,2406.6,263434.60,15254.07,5.79,,
2408.7,263047.40,14049.20,5.34,,2408.7,263047.40,16845.40,6.40,,2408.7,263047.40,14731.20,5.60,,2408.7,263047.40,15208.60,5.78,,
2410.9,262251.90,14017.15,5.34,,2410.9,262251.90,16848.20,6.42,,2410.9,262251.90,14707.65,5.61,,2410.9,262251.90,15191.00,5.79,,
2413.1,259486.60,13880.00,5.35,,2413.1,259486.60,16794.80,6.47,,2413.1,259486.60,14435.20,5.56,,2413.1,259486.60,15036.67,5.79,,
2415.3,257022.30,13630.50,5.30,,2415.3,257022.30,16636.20,6.47,,2415.3,257022.30,14329.50,5.58,,2415.3,257022.30,14865.40,5.78,,
2417.5,254973.20,13538.40,5.31,,2417.5,254973.20,16429.41,6.44,,2417.5,254973.20,14173.01,5.56,,2417.5,254973.20,14713.61,5.77,,
2419.7,253195.69,13501.88,5.33,,2419.7,253195.69,16202.25,6.40,,2419.7,253195.69,14070.38,5.56,,2419.7,253195.69,14591.50,5.76,,
2421.9,252854.70,13554.80,5.36,,2421.9,252854.70,16222.50,6.42,,2421.9,252854.70,14059.50,5.56,,2421.9,252854.70,14612.27,5.78,,
2424.0,252207.66,13420.76,5.32,,2424.0,252207.66,16134.25,6.40,,2424.0,252207.66,14080.80,5.58,,2424.0,252207.66,14545.27,5.77,,
2426.2,251598.75,13324.31,5.30,,2426.2,251598.75,16152.94,6.42,,2426.2,251598.75,13994.25,5.56,,2426.2,251598.75,14490.50,5.76,,
2428.4,251191.15,13343.59,5.31,,2428.4,251191.15,16057.54,6.39,,2428.4,251191.15,13946.69,5.55,,2428.4,251191.15,14449.27,5.75,,
2430.5,250690.50,13234.50,5.28,,2430.5,250690.50,15912.00,6.35,,2430.5,250690.50,13846.50,5.52,,2430.5,250690.50,14331.00,5.72,,
2432.7,249638.63,13216.16,5.29,,2432.7,249638.63,15921.23,6.38,,2432.7,249638.63,13834.46,5.54,,2432.7,249638.63,14323.95,5.74,,
2434.9,248673.30,13207.35,5.31,,2434.9,248673.30,15786.30,6.35,,2434.9,248673.30,13754.40,5.53,,2434.9,248673.30,14249.35,5.73,,
2437.0,246990.26,13049.44,5.28,,2437.0,246990.26,15738.41,6.37,,2437.0,246990.26,13523.96,5.48,,2437.0,246990.26,14103.94,5.71,,
2439.1,245511.76,12917.48,5.26,,2439.1,245511.76,15548.81,6.33,,2439.1,245511.76,13475.64,5.49,,2439.1,245511.76,13980.64,5.69,,
2441.3,244644.00,12876.00,5.26,,2441.3,244644.00,15451.20,6.32,,2441.3,244644.00,13439.33,5.49,,2441.3,244644.00,13922.18,5.69,,
2443.4,244044.90,12904.65,5.29,,2443.4,244044.90,15436.58,6.33,,2443.4,244044.90,13394.70,5.49,,2443.4,244044.90,13911.98,5.70,,
2445.6,242715.15,12905.10,5.32,,2445.6,242715.15,15304.13,6.31,,2445.6,242715.15,13318.73,5.49,,2445.6,242715.15,13842.65,5.70,,
2447.7,241294.19,12796.54,5.30,,2447.7,241294.19,15138.39,6.27,,2447.7,241294.19,13214.73,5.48,,2447.7,241294.19,13716.55,5.68,,
2449.9,239535.65,12669.38,5.29,,2449.9,239535.65,14949.86,6.24,,2449.9,239535.65,13176.15,5.50,,2449.9,239535.65,13598.46,5.68,,
2452.0,238703.54,12581.36,5.27,,2452.0,238703.54,14806.64,6.20,,2452.0,238703.54,13094.89,5.49,,2452.0,238703.54,13494.30,5.65,,
2454.1,237183.00,12629.00,5.32,,2454.1,237183.00,14705.00,6.20,,2454.1,237183.00,12802.00,5.40,,2454.1,237183.00,13378.67,5.64,,
2456.3,236067.98,12456.95,5.28,,2456.3,236067.98,14562.35,6.17,,2456.3,236067.98,12807.85,5.43,,2456.3,236067.98,13275.72,5.62,,
2458.4,235028.16,12318.23,5.24,,2458.4,235028.16,14549.79,6.19,,2458.4,235028.16,12764.54,5.43,,2458.4,235028.16,13210.85,5.62,,
2460.5,233548.13,12282.50,5.26,,2460.5,233548.13,14450.00,6.19,,2460.5,233548.13,12734.06,5.45,,2460.5,233548.13,13155.52,5.63,,
2462.6,232497.68,12255.98,5.27,,2462.6,232497.68,14451.08,6.22,,2462.6,232497.68,12621.83,5.43,,2462.6,232497.68,13109.63,5.64,,
